session,user,aa,bb,cc,action,harn_folder,manner_label,manner_group,parent_qa_path,parent_unit_dir,parent_f0,parent_f1,parent_t0,parent_t1,seg_f0,seg_f1,seg_t0,seg_t1,n_sibling_trials_with_action,evidence_source
user1|5|1,user1,5,1,1,Checking the time,20_Check_the_time,Gently,SLOW,HAU/user1/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-1",16.0,437.0,14050098.516,14050140.616,301.0,317.0,14050127.016,14050128.616,3,harn_anchored
user1|5|1,user1,5,1,2,Checking the time,20_Check_the_time,Steadily,NEUT,HAU/user1/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-2",21.0,484.0,14050555.016,14050601.316,341.0,380.0,14050587.016,14050590.916,3,harn_anchored
user1|5|1,user1,5,1,3,Checking the time,20_Check_the_time,Anxiously,NERV,HAU/user1/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-3",18.0,355.0,14050831.716,14050865.416,253.0,277.0,14050855.216,14050857.616,3,harn_anchored
user1|5|1,user1,5,1,1,Listening to the music with headphones,23_Listen_to_music_with_headphones,Gently,SLOW,HAU/user1/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-1",16.0,437.0,14050098.516,14050140.616,145.0,192.0,14050111.416,14050116.116,3,harn_anchored
user1|5|1,user1,5,1,2,Listening to the music with headphones,23_Listen_to_music_with_headphones,Steadily,NEUT,HAU/user1/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-2",21.0,484.0,14050555.016,14050601.316,230.0,245.0,14050575.916,14050577.416,3,harn_anchored
user1|5|1,user1,5,1,3,Listening to the music with headphones,23_Listen_to_music_with_headphones,Anxiously,NERV,HAU/user1/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-3",18.0,355.0,14050831.716,14050865.416,190.0,196.0,14050848.916,14050849.516,3,harn_anchored
user1|5|1,user1,5,1,1,Watching TV,25_Watch_TV,Gently,SLOW,HAU/user1/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-1",16.0,437.0,14050098.516,14050140.616,380.0,437.0,14050134.916,14050140.616,3,harn_anchored
user1|5|1,user1,5,1,2,Watching TV,25_Watch_TV,Steadily,NEUT,HAU/user1/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-2",21.0,484.0,14050555.016,14050601.316,448.0,484.0,14050597.716,14050601.316,3,harn_anchored
user1|5|1,user1,5,1,3,Watching TV,25_Watch_TV,Anxiously,NERV,HAU/user1/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-3",18.0,355.0,14050831.716,14050865.416,314.0,353.0,14050861.316,14050865.216,3,harn_anchored
user1|5|1,user1,5,1,1,Taking a selfie,27_Take_a_selfie,Gently,SLOW,HAU/user1/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-1",16.0,437.0,14050098.516,14050140.616,56.0,131.0,14050102.516,14050110.016,3,harn_anchored
user1|5|1,user1,5,1,2,Taking a selfie,27_Take_a_selfie,Steadily,NEUT,HAU/user1/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-2",21.0,484.0,14050555.016,14050601.316,82.0,234.0,14050561.116,14050576.316,3,harn_anchored
user1|5|1,user1,5,1,3,Taking a selfie,27_Take_a_selfie,Anxiously,NERV,HAU/user1/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-3",18.0,355.0,14050831.716,14050865.416,70.0,174.0,14050836.916,14050847.316,3,harn_anchored
user1|5|1,user1,5,1,1,Drinking,6_Drink_water,Gently,SLOW,HAU/user1/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-1",16.0,437.0,14050098.516,14050140.616,245.0,278.0,14050121.416,14050124.716,3,harn_anchored
user1|5|1,user1,5,1,2,Drinking,6_Drink_water,Steadily,NEUT,HAU/user1/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-2",21.0,484.0,14050555.016,14050601.316,290.0,318.0,14050581.916,14050584.716,3,harn_anchored
user1|5|1,user1,5,1,3,Drinking,6_Drink_water,Anxiously,NERV,HAU/user1/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-3",18.0,355.0,14050831.716,14050865.416,219.0,233.0,14050851.816,14050853.216,3,harn_anchored
user1|5|1,user1,5,1,1,Grabbing utensils,8_Take_and_use_tableware,Gently,SLOW,HAU/user1/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-1",16.0,437.0,14050098.516,14050140.616,224.0,245.0,14050119.316,14050121.416,3,harn_anchored
user1|5|1,user1,5,1,2,Grabbing utensils,8_Take_and_use_tableware,Steadily,NEUT,HAU/user1/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-2",21.0,484.0,14050555.016,14050601.316,271.0,285.0,14050580.016,14050581.416,3,harn_anchored
user1|5|1,user1,5,1,3,Grabbing utensils,8_Take_and_use_tableware,Anxiously,NERV,HAU/user1/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/5-1-3",18.0,355.0,14050831.716,14050865.416,207.0,219.0,14050850.616,14050851.816,3,harn_anchored
user1|6|1,user1,6,1,1,Peeling fruit,11_Peel_fruits,Slowly,SLOW,HAU/user1/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-1-1",19.0,145.0,14151397.816,14151410.416,82.0,117.0,14151404.116,14151407.616,3,harn_anchored
user1|6|1,user1,6,1,2,Peeling fruit,11_Peel_fruits,Evenly,NEUT,HAU/user1/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-1-2",14.0,117.0,14151258.316,14151268.616,56.0,84.0,14151262.516,14151265.316,3,harn_anchored
user1|6|1,user1,6,1,3,Peeling fruit,11_Peel_fruits,Quickly,FAST,HAU/user1/6-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-1-3",10.0,73.0,14151458.916,14151465.216,34.0,45.0,14151461.316,14151462.416,3,harn_anchored
user1|6|1,user1,6,1,1,Walking,36_Walk,Slowly,SLOW,HAU/user1/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-1-1",19.0,145.0,14151397.816,14151410.416,37.0,53.0,14151399.616,14151401.216,3,harn_anchored
user1|6|1,user1,6,1,2,Walking,36_Walk,Evenly,NEUT,HAU/user1/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-1-2",14.0,117.0,14151258.316,14151268.616,28.0,39.0,14151259.716,14151260.816,3,harn_anchored
user1|6|1,user1,6,1,3,Walking,36_Walk,Quickly,FAST,HAU/user1/6-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-1-3",10.0,73.0,14151458.916,14151465.216,17.0,25.0,14151459.616,14151460.416,3,harn_anchored
user1|6|1,user1,6,1,1,Eating,7_Eat_food,Slowly,SLOW,HAU/user1/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-1-1",19.0,145.0,14151397.816,14151410.416,119.0,145.0,14151407.816,14151410.416,3,harn_anchored
user1|6|1,user1,6,1,2,Eating,7_Eat_food,Evenly,NEUT,HAU/user1/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-1-2",14.0,117.0,14151258.316,14151268.616,85.0,117.0,14151265.416,14151268.616,3,harn_anchored
user1|6|1,user1,6,1,3,Eating,7_Eat_food,Quickly,FAST,HAU/user1/6-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-1-3",10.0,73.0,14151458.916,14151465.216,46.0,64.0,14151462.516,14151464.316,3,harn_anchored
user1|6|2,user1,6,2,1,Sweeping,12_Sweep_the_floor,Leisurely,SLOW,HAU/user1/6-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-1",15.0,319.0,14051150.416,14051180.816,97.0,202.0,14051158.616,14051169.116,3,harn_anchored
user1|6|2,user1,6,2,2,Sweeping,12_Sweep_the_floor,Orderly,CARE,HAU/user1/6-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-2",20.0,304.0,14051381.916,14051410.316,93.0,186.0,14051389.216,14051398.516,3,harn_anchored
user1|6|2,user1,6,2,3,Sweeping,12_Sweep_the_floor,Hurriedly,FAST,HAU/user1/6-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-3",19.0,220.0,14051563.816,14051583.916,82.0,148.0,14051570.116,14051576.716,3,harn_anchored
user1|6|2,user1,6,2,1,Reading,21_Read_documents,Leisurely,SLOW,HAU/user1/6-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-1",15.0,319.0,14051150.416,14051180.816,268.0,297.0,14051175.716,14051178.616,3,harn_anchored
user1|6|2,user1,6,2,2,Reading,21_Read_documents,Orderly,CARE,HAU/user1/6-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-2",20.0,304.0,14051381.916,14051410.316,294.0,304.0,14051409.316,14051410.316,3,harn_anchored
user1|6|2,user1,6,2,3,Reading,21_Read_documents,Hurriedly,FAST,HAU/user1/6-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-3",19.0,220.0,14051563.816,14051583.916,202.0,211.0,14051582.116,14051583.016,3,harn_anchored
user1|6|2,user1,6,2,1,Turning a page,22_Turn_pages,Leisurely,SLOW,HAU/user1/6-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-1",15.0,319.0,14051150.416,14051180.816,281.0,310.0,14051177.016,14051179.916,3,harn_anchored
user1|6|2,user1,6,2,2,Turning a page,22_Turn_pages,Orderly,CARE,HAU/user1/6-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-2",20.0,304.0,14051381.916,14051410.316,282.0,300.0,14051408.116,14051409.916,3,harn_anchored
user1|6|2,user1,6,2,3,Turning a page,22_Turn_pages,Hurriedly,FAST,HAU/user1/6-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-3",19.0,220.0,14051563.816,14051583.916,179.0,215.0,14051579.816,14051583.416,3,harn_anchored
user1|6|2,user1,6,2,1,Standing up,32_Stand_up,Leisurely,SLOW,HAU/user1/6-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-1",15.0,319.0,14051150.416,14051180.816,42.0,56.0,14051153.116,14051154.516,3,harn_anchored
user1|6|2,user1,6,2,2,Standing up,32_Stand_up,Orderly,CARE,HAU/user1/6-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-2",20.0,304.0,14051381.916,14051410.316,45.0,57.0,14051384.416,14051385.616,3,harn_anchored
user1|6|2,user1,6,2,3,Standing up,32_Stand_up,Hurriedly,FAST,HAU/user1/6-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-3",19.0,220.0,14051563.816,14051583.916,50.0,59.0,14051566.916,14051567.816,3,harn_anchored
user1|6|2,user1,6,2,1,Sitting down,34_Sit_down,Leisurely,SLOW,HAU/user1/6-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-1",15.0,319.0,14051150.416,14051180.816,235.0,243.0,14051172.416,14051173.216,3,harn_anchored
user1|6|2,user1,6,2,2,Sitting down,34_Sit_down,Orderly,CARE,HAU/user1/6-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-2",20.0,304.0,14051381.916,14051410.316,229.0,243.0,14051402.816,14051404.216,3,harn_anchored
user1|6|2,user1,6,2,3,Sitting down,34_Sit_down,Hurriedly,FAST,HAU/user1/6-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-3",19.0,220.0,14051563.816,14051583.916,165.0,172.0,14051578.416,14051579.116,3,harn_anchored
user1|6|2,user1,6,2,1,Walking,36_Walk,Leisurely,SLOW,HAU/user1/6-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-1",15.0,319.0,14051150.416,14051180.816,62.0,91.0,14051155.116,14051158.016,3,harn_anchored
user1|6|2,user1,6,2,2,Walking,36_Walk,Orderly,CARE,HAU/user1/6-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-2",20.0,304.0,14051381.916,14051410.316,61.0,84.0,14051386.016,14051388.316,3,harn_anchored
user1|6|2,user1,6,2,3,Walking,36_Walk,Hurriedly,FAST,HAU/user1/6-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/6-2-3",19.0,220.0,14051563.816,14051583.916,59.0,74.0,14051567.816,14051569.316,3,harn_anchored
user1|7|1,user1,7,1,1,Stretching,31_Do_stretching_exercises,Slowly,SLOW,HAU/user1/7-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/7-1-1",26.0,457.0,14052206.516,14052249.616,408.0,457.0,14052244.716,14052249.616,3,harn_anchored
user1|7|1,user1,7,1,2,Stretching,31_Do_stretching_exercises,Calmly,SLOW,HAU/user1/7-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/7-1-2",32.0,437.0,14052470.116,14052510.616,368.0,437.0,14052503.716,14052510.616,3,harn_anchored
user1|7|1,user1,7,1,3,Stretching,31_Do_stretching_exercises,Anxiously,NERV,HAU/user1/7-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/7-1-3",27.0,287.0,14052657.616,14052683.616,249.0,287.0,14052679.816,14052683.616,3,harn_anchored
user1|7|1,user1,7,1,1,Sitting down,34_Sit_down,Slowly,SLOW,HAU/user1/7-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/7-1-1",26.0,457.0,14052206.516,14052249.616,66.0,82.0,14052210.516,14052212.116,3,harn_anchored
user1|7|1,user1,7,1,2,Sitting down,34_Sit_down,Calmly,SLOW,HAU/user1/7-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/7-1-2",32.0,437.0,14052470.116,14052510.616,66.0,85.0,14052473.516,14052475.416,3,harn_anchored
user1|7|1,user1,7,1,3,Sitting down,34_Sit_down,Anxiously,NERV,HAU/user1/7-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/7-1-3",27.0,287.0,14052657.616,14052683.616,46.0,56.0,14052659.516,14052660.516,3,harn_anchored
user1|7|1,user1,7,1,1,Massaging oneself,38_Massage_oneself,Slowly,SLOW,HAU/user1/7-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/7-1-1",26.0,457.0,14052206.516,14052249.616,263.0,329.0,14052230.216,14052236.816,3,harn_anchored
user1|7|1,user1,7,1,2,Massaging oneself,38_Massage_oneself,Calmly,SLOW,HAU/user1/7-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/7-1-2",32.0,437.0,14052470.116,14052510.616,260.0,316.0,14052492.916,14052498.516,3,harn_anchored
user1|7|1,user1,7,1,3,Massaging oneself,38_Massage_oneself,Anxiously,NERV,HAU/user1/7-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user1/7-1-3",27.0,287.0,14052657.616,14052683.616,169.0,218.0,14052671.816,14052676.716,3,harn_anchored
user16|1|1,user16,1,1,1,Washing face,0_Wash_face,Softly,SLOW,HAU/user16/1-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-1-1",29.0,197.0,16973016.816,16973033.616,151.0,197.0,16973029.016,16973033.616,3,harn_anchored
user16|1|1,user16,1,1,2,Washing face,0_Wash_face,Calmly,SLOW,HAU/user16/1-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-1-2",25.0,197.0,16973113.416,16973130.616,143.0,197.0,16973125.216,16973130.616,3,harn_anchored
user16|1|1,user16,1,1,3,Washing face,0_Wash_face,Hurriedly,FAST,HAU/user16/1-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-1-3",30.0,98.0,16973192.916,16973199.716,77.0,98.0,16973197.616,16973199.716,3,harn_anchored
user16|1|1,user16,1,1,1,Brushing teeth,1_Brush_teeth,Softly,SLOW,HAU/user16/1-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-1-1",29.0,197.0,16973016.816,16973033.616,96.0,127.0,16973023.516,16973026.616,3,harn_anchored
user16|1|1,user16,1,1,2,Brushing teeth,1_Brush_teeth,Calmly,SLOW,HAU/user16/1-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-1-2",25.0,197.0,16973113.416,16973130.616,61.0,118.0,16973117.016,16973122.716,3,harn_anchored
user16|1|1,user16,1,1,3,Brushing teeth,1_Brush_teeth,Hurriedly,FAST,HAU/user16/1-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-1-3",30.0,98.0,16973192.916,16973199.716,50.0,68.0,16973194.916,16973196.716,3,harn_anchored
user16|1|1,user16,1,1,1,Walking,36_Walk,Softly,SLOW,HAU/user16/1-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-1-1",29.0,197.0,16973016.816,16973033.616,38.0,80.0,16973017.716,16973021.916,3,harn_anchored
user16|1|1,user16,1,1,2,Walking,36_Walk,Calmly,SLOW,HAU/user16/1-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-1-2",25.0,197.0,16973113.416,16973130.616,38.0,49.0,16973114.716,16973115.816,3,harn_anchored
user16|1|1,user16,1,1,3,Walking,36_Walk,Hurriedly,FAST,HAU/user16/1-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-1-3",30.0,98.0,16973192.916,16973199.716,34.0,44.0,16973193.316,16973194.316,3,harn_anchored
user16|1|2,user16,1,2,1,Stirring,10_Stir_drinks,Slowly,SLOW,HAU/user16/1-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-1",17.0,204.0,17072297.616,17072316.316,154.0,174.0,17072311.316,17072313.316,3,harn_anchored
user16|1|2,user16,1,2,2,Stirring,10_Stir_drinks,Peacefully,SLOW,HAU/user16/1-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-2",20.0,257.0,17072385.916,17072409.616,196.0,221.0,17072403.516,17072406.016,3,harn_anchored
user16|1|2,user16,1,2,3,Stirring,10_Stir_drinks,Hurriedly,FAST,HAU/user16/1-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-3",3.0,138.0,17072477.216,17072490.716,102.0,116.0,17072487.116,17072488.516,3,harn_anchored
user16|1|2,user16,1,2,1,Peeling fruit,11_Peel_fruits,Slowly,SLOW,HAU/user16/1-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-1",17.0,204.0,17072297.616,17072316.316,17.0,66.0,17072297.616,17072302.516,3,harn_anchored
user16|1|2,user16,1,2,2,Peeling fruit,11_Peel_fruits,Peacefully,SLOW,HAU/user16/1-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-2",20.0,257.0,17072385.916,17072409.616,20.0,71.0,17072385.916,17072391.016,3,harn_anchored
user16|1|2,user16,1,2,3,Peeling fruit,11_Peel_fruits,Hurriedly,FAST,HAU/user16/1-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-3",3.0,138.0,17072477.216,17072490.716,3.0,26.0,17072477.216,17072479.516,3,harn_anchored
user16|1|2,user16,1,2,1,Drinking,6_Drink_water,Slowly,SLOW,HAU/user16/1-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-1",17.0,204.0,17072297.616,17072316.316,180.0,204.0,17072313.916,17072316.316,3,harn_anchored
user16|1|2,user16,1,2,2,Drinking,6_Drink_water,Peacefully,SLOW,HAU/user16/1-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-2",20.0,257.0,17072385.916,17072409.616,229.0,257.0,17072406.816,17072409.616,3,harn_anchored
user16|1|2,user16,1,2,3,Drinking,6_Drink_water,Hurriedly,FAST,HAU/user16/1-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-3",3.0,138.0,17072477.216,17072490.716,119.0,138.0,17072488.816,17072490.716,3,harn_anchored
user16|1|2,user16,1,2,1,Eating,7_Eat_food,Slowly,SLOW,HAU/user16/1-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-1",17.0,204.0,17072297.616,17072316.316,73.0,94.0,17072303.216,17072305.316,3,harn_anchored
user16|1|2,user16,1,2,2,Eating,7_Eat_food,Peacefully,SLOW,HAU/user16/1-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-2",20.0,257.0,17072385.916,17072409.616,78.0,103.0,17072391.716,17072394.216,3,harn_anchored
user16|1|2,user16,1,2,3,Eating,7_Eat_food,Hurriedly,FAST,HAU/user16/1-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-3",3.0,138.0,17072477.216,17072490.716,29.0,51.0,17072479.816,17072482.016,3,harn_anchored
user16|1|2,user16,1,2,1,Pouring,9_Pour_drinks,Slowly,SLOW,HAU/user16/1-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-1",17.0,204.0,17072297.616,17072316.316,106.0,142.0,17072306.516,17072310.116,3,harn_anchored
user16|1|2,user16,1,2,2,Pouring,9_Pour_drinks,Peacefully,SLOW,HAU/user16/1-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-2",20.0,257.0,17072385.916,17072409.616,126.0,181.0,17072396.516,17072402.016,3,harn_anchored
user16|1|2,user16,1,2,3,Pouring,9_Pour_drinks,Hurriedly,FAST,HAU/user16/1-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/1-2-3",3.0,138.0,17072477.216,17072490.716,60.0,90.0,17072482.916,17072485.916,3,harn_anchored
user16|2|1,user16,2,1,1,Stirring,10_Stir_drinks,Leisurely,SLOW,HAU/user16/2-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user16/2-1-1",21.0,193.0,17072623.016,17072640.216,162.0,192.0,17072637.116,17072640.116,3,harn_anchored
