split,held,qa_id,category,overlap,user,truth,pred,support,raw_support,purity,answers,semantic,correct
oof,user3,training_0107,single,2,user3,C,C,11,21,0.45454545454545453,4,Sweeping,True
oof,user3,training_0108,single,3,user3,B,C,2,2,0.5,2,Pouring,False
oof,user3,training_0109,single,3,user3,B,A,1,1,1.0,1,Typing on a keyboard,False
oof,user3,training_0110,single,3,user3,D,B,1,2,1.0,1,Checking the time,False
oof,user3,training_0111,single,3,user3,A,B,1,1,1.0,1,Sitting down,False
oof,user3,training_0112,single,2,user3,A,C,24,34,0.4166666666666667,4,Listening to the music with headphones,False
oof,user3,training_0888,multi,3,user3,C,D,1,2,1.0,1,Taking a selfie,False
oof,user3,training_0889,multi,2,user3,C,D,6,28,0.5,3,Eating,False
oof,user3,training_0890,multi,2,user3,C,A,7,37,0.42857142857142855,3,Brushing teeth,False
oof,user3,training_0891,multi,3,user3,ACD,A,3,6,0.3333333333333333,3,Walking,False
oof,user3,training_0892,multi,3,user3,C,DB,2,5,1.0,1,Massaging oneself|Wiping hands,False
oof,user3,training_0893,multi,3,user3,D,AB,1,3,1.0,1,Checking body temperature|Taking medicine,False
oof,user3,training_0894,multi,2,user3,C,B,4,43,0.75,2,Massaging oneself,False
oof,user3,training_0895,multi,3,user3,ABC,CD,3,3,0.3333333333333333,3,Running|Typing on a keyboard,False
oof,user3,training_0896,multi,3,user3,BD,DB,1,2,1.0,1,Running|Stretching,False
oof,user3,training_0897,multi,2,user3,BD,BD,10,33,0.3,5,Massaging oneself|Checking body temperature,True
oof,user3,training_0898,multi,2,user3,ACD,D,13,53,0.6153846153846154,4,Walking,False
oof,user3,training_0899,multi,2,user3,AB,C,13,43,0.38461538461538464,5,Listening to the music with headphones,False
oof,user3,training_0900,multi,2,user3,B,C,4,27,0.5,3,Stretching,False
oof,user3,training_0901,multi,2,user3,BD,C,6,29,0.5,3,Getting dressed,False
oof,user3,training_0902,multi,3,user3,D,AB,1,2,1.0,1,Taking medicine|Sitting down,False
oof,user3,training_0903,multi,3,user3,AC,B,1,1,1.0,1,Squats,False
oof,user3,training_0904,multi,3,user3,B,CBA,3,3,0.3333333333333333,3,Eating|Walking|Grabbing utensils,False
oof,user3,training_0905,multi,3,user3,ACD,A,1,1,1.0,1,Walking,False
oof,user3,training_0906,multi,3,user3,C,DC,2,2,0.5,2,Checking the time|Reading,False
oof,user3,training_0907,multi,3,user3,ABC,D,1,4,1.0,1,Getting dressed,False
oof,user3,training_0908,multi,2,user3,BCD,C,4,29,0.5,3,Grabbing utensils,False
oof,user3,training_0909,multi,2,user3,BD,B,5,30,0.4,3,Grabbing utensils,False
oof,user3,training_0910,multi,2,user3,B,D,8,28,0.625,4,Squats,False
oof,user3,training_0911,multi,3,user3,AC,A,2,2,0.5,2,Drinking,False
oof,user3,training_0912,multi,3,user3,BD,BD,2,4,0.5,2,Grabbing utensils|Walking,True
oof,user3,training_0913,multi,3,user3,ABC,CA,2,2,0.5,2,Turning a page|Reading,False
oof,user3,training_0914,multi,2,user3,B,D,3,25,0.6666666666666666,2,Typing on a keyboard,False
oof,user3,training_0915,multi,3,user3,B,B,5,8,0.2,5,Walking,True
oof,user3,training_0916,multi,3,user3,ACD,DAC,1,3,1.0,1,Drinking|Eating|Walking,False
oof,user3,training_0917,multi,3,user3,BCD,BDC,1,3,1.0,1,Eating|Walking|Grabbing utensils,False
oof,user3,training_0918,multi,3,user3,D,C,1,2,1.0,1,Watching TV,False
oof,user3,training_0919,multi,3,user3,AC,C,1,3,1.0,1,Walking,False
oof,user3,training_0920,multi,3,user3,BD,DAC,1,1,1.0,1,Checking the time|Pouring|Drinking,False
oof,user3,training_0921,multi,2,user3,AD,D,7,40,0.42857142857142855,3,Eating,False
oof,user3,training_0922,multi,2,user3,B,AB,6,28,0.6666666666666666,3,Checking body temperature|Taking medicine,False
oof,user3,training_0923,multi,3,user3,ABD,D,3,4,0.3333333333333333,3,Walking,False
oof,user3,training_1723,combination,2,user3,A,A,1,1,1.0,1,"Eating, Walking",True
oof,user3,training_2456,sequence,3,user3,CABD,CABD,1,27,1.0,1,Walking|Sitting down|Listening to the music with headphones|Turning a page,True
oof,user3,training_2459,sequence,3,user3,CBDA,CBDA,1,6,1.0,1,Standing up|Sweeping|Sitting down|Reading,True
oof,user3,training_2460,sequence,3,user3,CDAB,CDAB,1,6,1.0,1,Standing up|Sweeping|Sitting down|Reading,True
oof,user3,training_2800,emotion,3,user3,D,B,4,4,0.5,3,Calmly,False
oof,user3,training_2801,emotion,3,user3,B,B,5,5,0.6,3,Calmly,True
oof,user3,training_2802,emotion,3,user3,C,B,4,4,0.5,3,Calmly,False
oof,user3,training_2803,emotion,3,user3,C,C,3,3,0.6666666666666666,2,Leisurely,True
oof,user3,training_2804,emotion,2,user3,C,D,27,45,0.37037037037037035,4,Leisurely,False
oof,user3,training_2805,emotion,3,user3,A,D,8,8,0.5,3,Steadily,False
oof,user3,training_2806,emotion,3,user3,A,A,6,8,0.3333333333333333,3,Relaxedly,True
oof,user3,training_2807,emotion,3,user3,C,C,8,9,0.375,3,Hurriedly,True
oof,user3,training_2808,emotion,3,user3,D,A,7,9,0.42857142857142855,3,Hurriedly,False
oof,user3,training_2809,emotion,3,user3,C,C,6,7,0.3333333333333333,3,Slowly,True
oof,user3,training_2810,emotion,3,user3,D,B,7,7,0.42857142857142855,3,Steadily,False
oof,user3,training_2811,emotion,3,user3,C,B,8,9,0.5,3,Hurriedly,False
oof,user3,training_2812,emotion,2,user3,C,A,9,17,0.5555555555555556,3,Anxiously,False
oof,user3,training_2813,emotion,2,user3,C,B,8,17,0.5,3,Anxiously,False
oof,user3,training_2814,emotion,2,user3,A,A,12,21,0.4166666666666667,4,Anxiously,True
oof,user3,training_2815,emotion,3,user3,A,A,3,3,0.3333333333333333,3,Gently,True
oof,user3,training_2816,emotion,3,user3,B,B,4,5,0.5,3,Urgently,True
oof,user3,training_2817,emotion,3,user3,C,D,3,3,0.3333333333333333,3,Gently,False
oof,user3,training_2818,emotion,2,user3,A,C,12,25,0.4166666666666667,4,Orderly,False
oof,user3,training_2819,emotion,2,user3,A,D,5,12,0.4,3,Nervously,False
oof,user3,training_2820,emotion,3,user3,D,D,1,1,1.0,1,Nervously,True
oof,user3,training_2821,emotion,2,user3,D,D,36,59,0.3888888888888889,4,Leisurely,True
oof,user3,training_2822,emotion,3,user3,A,A,1,1,1.0,1,Hastily,True
oof,user3,training_2823,emotion,2,user3,D,C,36,59,0.3888888888888889,4,Leisurely,False
oof,user3,training_2824,emotion,3,user3,C,D,14,15,0.35714285714285715,4,Calmly,False
oof,user3,training_2825,emotion,3,user3,B,C,14,14,0.35714285714285715,3,Calmly,False
oof,user3,training_2826,emotion,3,user3,A,A,15,15,0.4,3,Calmly,True
oof,user3,training_2827,emotion,3,user3,B,B,8,10,0.5,3,Gently,True
oof,user3,training_2828,emotion,3,user3,C,A,8,10,0.5,3,Gently,False
oof,user3,training_2829,emotion,3,user3,B,C,7,9,0.42857142857142855,3,Gently,False
oof,user3,training_2830,emotion,3,user3,C,D,1,1,1.0,1,Hurriedly,False
oof,user3,training_2831,emotion,3,user3,D,B,3,4,0.6666666666666666,2,Hurriedly,False
oof,user3,training_2832,emotion,3,user3,C,A,5,5,0.4,3,Carefully,False
oof,user3,training_2833,emotion,3,user3,A,A,3,3,0.3333333333333333,3,Leisurely,True
oof,user3,training_2834,emotion,3,user3,D,A,4,4,0.5,3,Leisurely,False
oof,user3,training_2835,emotion,3,user3,C,B,3,3,0.3333333333333333,3,Leisurely,False
oof,user3,training_3552,single,3,user3,A,C,4,4,1.0,1,using a smartphone,False
oof,user3,training_3558,single,3,user3,A,A,6,6,0.3333333333333333,3,peeling fruit,True
oof,user3,training_3559,single,3,user3,C,B,3,4,0.6666666666666666,2,using a smartphone,False
oof,user3,training_3591,single,3,user3,C,C,2,2,0.5,2,wiping a bowl,True
oof,user3,training_3640,single,3,user3,C,A,2,6,0.5,2,doing squats,False
oof,user3,training_3668,single,3,user3,C,C,9,10,0.7777777777777778,2,reading documents,True
oof,user3,training_3669,single,3,user3,A,A,9,10,0.7777777777777778,2,reading documents,True
oof,user3,training_3677,single,2,user3,A,C,29,88,0.3448275862068966,3,sweeping the floor,False
oof,user3,training_3734,single,3,user3,C,B,10,10,0.7,3,using a smartphone,False
oof,user3,training_3775,single,3,user3,C,C,10,12,0.8,2,doing stretching exercises,True
oof,user3,training_3776,single,3,user3,B,B,10,12,0.8,2,doing stretching exercises,True
oof,user3,training_3794,single,3,user3,B,B,6,7,0.8333333333333334,2,lying down,True
oof,user3,training_3795,single,3,user3,B,B,9,11,0.6666666666666666,3,lying down,True
oof,user3,training_3824,single,3,user3,B,C,5,6,1.0,1,standing up,False
oof,user3,training_3845,single,3,user3,C,C,1,1,1.0,1,massaging themselves,True
oof,user3,training_3846,single,3,user3,C,A,3,3,0.6666666666666666,2,doing jumping jacks,False
oof,user3,training_3855,single,3,user3,B,B,2,6,1.0,1,taking their body temperature,True
oof,user3,training_3875,single,3,user3,B,B,3,3,0.6666666666666666,2,standing on one leg,True
oof,user3,training_3933,single,3,user3,B,C,5,6,0.4,3,making a phone call,False
oof,user3,training_3934,single,2,user3,A,B,25,65,0.36,3,standing on one leg,False
oof,user3,training_3942,single,3,user3,A,A,3,4,1.0,1,eating food,True
oof,user3,training_3971,object_interaction,3,user3,D,C,28,28,0.6785714285714286,2,a clothes,False
oof,user3,training_3996,object_interaction,3,user3,D,D,14,15,0.7857142857142857,2,a phone,True
oof,user3,training_3997,object_interaction,3,user3,B,A,19,19,0.5263157894736842,3,a remote,False
oof,user3,training_4072,object_interaction,3,user3,A,A,9,9,1.0,1,a cabinet,True
oof,user3,training_4083,object_interaction,3,user3,C,C,27,27,0.7037037037037037,2,a clothes,True
oof,user3,training_4090,object_interaction,3,user3,C,C,8,8,1.0,1,a glass,True
oof,user3,training_4091,object_interaction,3,user3,D,D,8,8,1.0,1,a glass,True
oof,user4,training_0113,single,3,user4,D,A,1,1,1.0,1,Sitting down,False
oof,user4,training_0114,single,3,user4,C,A,2,2,0.5,2,Drinking,False
oof,user4,training_0115,single,3,user4,C,B,2,2,0.5,2,Pouring,False
oof,user4,training_0116,single,2,user4,A,A,22,37,0.8636363636363636,3,Walking,True
oof,user4,training_0117,single,3,user4,D,D,3,3,1.0,1,Peeling fruit,True
oof,user4,training_0118,single,3,user4,B,A,1,1,1.0,1,Jumping jacks,False
oof,user4,training_0119,single,3,user4,C,C,1,1,1.0,1,Eating,True
oof,user4,training_0120,single,2,user4,A,A,13,33,0.46153846153846156,3,Drinking,True
oof,user4,training_0121,single,2,user4,C,A,17,34,0.5294117647058824,4,Listening to the music with headphones,False
oof,user4,training_0122,single,3,user4,B,A,1,1,1.0,1,Listening to the music with headphones,False
oof,user4,training_0123,single,2,user4,D,C,20,33,0.6,4,Eating,False
oof,user4,training_0124,single,3,user4,C,D,1,1,1.0,1,Taking medicine,False
oof,user4,training_0125,single,2,user4,C,D,19,35,0.42105263157894735,4,Sitting down,False
oof,user4,training_0126,single,3,user4,B,C,3,3,0.3333333333333333,3,Eating,False
oof,user4,training_0127,single,2,user4,D,C,9,23,0.4444444444444444,4,Stirring,False
oof,user4,training_0128,single,2,user4,D,D,16,31,0.3125,4,Typing on a keyboard,True
oof,user4,training_0129,single,3,user4,D,D,2,2,0.5,2,Turning a page,True
oof,user4,training_0130,single,3,user4,B,C,1,2,1.0,1,Pouring,False
oof,user4,training_0131,single,3,user4,C,A,1,2,1.0,1,Lunges,False
oof,user4,training_0132,single,2,user4,D,D,14,29,0.42857142857142855,4,Drinking,True
oof,user4,training_0133,single,3,user4,A,B,1,1,1.0,1,Standing up,False
oof,user4,training_0134,single,3,user4,C,B,1,1,1.0,1,Standing up,False
oof,user4,training_0135,single,2,user4,C,D,30,42,0.43333333333333335,4,Sitting down,False
oof,user4,training_0136,single,2,user4,D,B,15,26,0.6,4,Massaging oneself,False
oof,user4,training_0137,single,2,user4,B,C,18,33,0.3333333333333333,4,Wiping hands,False
oof,user4,training_0138,single,3,user4,D,D,3,3,1.0,1,Walking,True
oof,user4,training_0139,single,3,user4,A,C,2,3,0.5,2,Taking a selfie,False
oof,user4,training_0140,single,2,user4,B,B,20,38,0.4,4,Listening to the music with headphones,True
oof,user4,training_0141,single,3,user4,B,C,1,2,1.0,1,Taking medicine,False
oof,user4,training_0142,single,3,user4,B,C,2,2,0.5,2,Wiping hands,False
oof,user4,training_0143,single,3,user4,D,C,3,3,1.0,1,Getting dressed,False
oof,user4,training_0144,single,3,user4,B,C,2,3,0.5,2,Checking the time,False
oof,user4,training_0145,single,3,user4,B,B,1,1,1.0,1,Peeling fruit,True
oof,user4,training_0146,single,2,user4,D,D,18,32,0.6666666666666666,4,Eating,True
oof,user4,training_0147,single,3,user4,D,C,1,1,1.0,1,Wiping surface,False
oof,user4,training_0148,single,3,user4,C,B,1,2,1.0,1,Playing games,False
oof,user4,training_0924,multi,2,user4,BD,C,7,30,0.2857142857142857,4,Using a phone,False
oof,user4,training_0925,multi,3,user4,B,B,3,3,0.3333333333333333,3,Wiping hands,True
oof,user4,training_0926,multi,2,user4,AC,B,3,19,0.3333333333333333,3,Sweeping,False
oof,user4,training_0927,multi,3,user4,BD,D,1,1,1.0,1,Grabbing utensils,False
oof,user4,training_0928,multi,3,user4,BD,C,1,1,1.0,1,Squats,False
oof,user4,training_0929,multi,3,user4,A,BC,1,2,1.0,1,Standing up|Stretching,False
oof,user4,training_0930,multi,3,user4,ABC,BAC,2,4,0.5,2,Drinking|Grabbing utensils|Eating,False
oof,user4,training_0931,multi,3,user4,CD,D,2,2,0.5,2,Grabbing utensils,False
oof,user4,training_0932,multi,2,user4,BC,C,11,34,0.36363636363636365,4,Standing up,False
oof,user4,training_0933,multi,2,user4,AD,AD,10,38,0.5,4,Mopping|Sweeping,True
oof,user4,training_0934,multi,3,user4,ABC,B,5,5,0.4,4,Walking,False
oof,user4,training_0935,multi,3,user4,CD,CAD,2,3,0.5,2,Mopping|Stretching|Sweeping,False
oof,user4,training_0936,multi,3,user4,B,A,2,2,1.0,1,Pouring,False
oof,user4,training_0937,multi,3,user4,ABC,D,1,2,1.0,1,Lunges,False
oof,user4,training_0938,multi,3,user4,C,B,1,1,1.0,1,Typing on a keyboard,False
oof,user4,training_0939,multi,2,user4,B,D,9,31,0.3333333333333333,4,Playing games,False
oof,user4,training_0940,multi,3,user4,ABC,D,1,1,1.0,1,Getting dressed,False
oof,user4,training_0941,multi,3,user4,B,A,1,1,1.0,1,Listening to the music with headphones,False
oof,user4,training_0942,multi,3,user4,BCD,CD,2,4,0.5,2,Washing dishes|Drinking,False
oof,user4,training_0943,multi,2,user4,BC,C,5,25,0.4,4,Drinking,False
oof,user4,training_0944,multi,2,user4,BC,C,19,58,0.5789473684210527,7,Walking,False
oof,user4,training_0945,multi,2,user4,A,A,3,28,0.6666666666666666,2,Stirring,True
oof,user4,training_0946,multi,2,user4,B,B,6,21,1.0,1,Eating,True
oof,user4,training_0947,multi,2,user4,AC,D,9,38,0.3333333333333333,6,Squats,False
oof,user4,training_0948,multi,2,user4,AD,C,8,22,0.5,5,Grabbing utensils,False
oof,user4,training_0949,multi,2,user4,ABC,BC,5,28,0.4,3,Typing on a keyboard|Sitting down,False
oof,user4,training_0950,multi,2,user4,ACD,A,21,60,0.42857142857142855,6,Walking,False
oof,user4,training_0951,multi,3,user4,BCD,CAD,3,3,0.3333333333333333,3,Calling|Standing up|Listening to the music with headphones,False
oof,user4,training_0952,multi,3,user4,ABC,D,1,2,1.0,1,Running,False
oof,user4,training_0953,multi,2,user4,BC,B,9,34,0.4444444444444444,4,Listening to the music with headphones,False
oof,user4,training_0954,multi,3,user4,AD,D,1,2,1.0,1,Peeling fruit,False
oof,user4,training_0955,multi,2,user4,CD,C,3,29,1.0,1,Peeling fruit,False
oof,user4,training_0956,multi,3,user4,B,B,3,4,0.3333333333333333,3,Walking,True
oof,user4,training_0957,multi,2,user4,ABC,D,9,41,0.3333333333333333,5,Sweeping,False
oof,user4,training_0958,multi,2,user4,B,D,7,28,0.7142857142857143,3,Getting dressed,False
oof,user4,training_0959,multi,3,user4,BCD,DBC,3,7,0.3333333333333333,3,Standing up|Sitting down|Walking,False
oof,user4,training_2836,emotion,3,user4,A,D,21,23,0.3333333333333333,4,Steadily,False
oof,user4,training_2837,emotion,3,user4,B,B,14,14,0.42857142857142855,3,Steadily,True
oof,user4,training_2838,emotion,3,user4,A,D,39,39,0.3333333333333333,4,Slowly,False
oof,user4,training_2839,emotion,2,user4,C,B,12,29,0.5833333333333334,3,Calmly,False
oof,user4,training_2840,emotion,2,user4,A,A,15,30,0.4666666666666667,3,Calmly,True
oof,user4,training_2841,emotion,3,user4,B,C,6,6,0.3333333333333333,3,Patiently,False
oof,user4,training_2842,emotion,2,user4,A,B,30,50,0.4666666666666667,3,Calmly,False
oof,user4,training_2843,emotion,2,user4,B,B,37,62,0.40540540540540543,4,Calmly,True
oof,user4,training_2844,emotion,3,user4,A,B,2,5,0.5,2,Calmly,False
oof,user4,training_2845,emotion,3,user4,B,C,1,1,1.0,1,Rapidly,False
oof,user4,training_2846,emotion,3,user4,B,A,3,5,0.6666666666666666,2,Slowly,False
oof,user4,training_2847,emotion,2,user4,B,A,23,42,0.4782608695652174,3,Slowly,False
oof,user4,training_2848,emotion,3,user4,A,A,3,3,0.6666666666666666,2,Leisurely,True
oof,user4,training_2849,emotion,3,user4,C,B,9,9,0.4444444444444444,3,Hastily,False
oof,user4,training_2850,emotion,3,user4,B,A,1,2,1.0,1,Leisurely,False
oof,user4,training_2851,emotion,2,user4,D,A,20,34,0.45,4,Anxiously,False
oof,user4,training_2852,emotion,2,user4,D,C,21,36,0.42857142857142855,3,Anxiously,False
oof,user4,training_2853,emotion,3,user4,C,C,1,1,1.0,1,Anxiously,True
oof,user4,training_2854,emotion,3,user4,D,A,1,2,1.0,1,Hurriedly,False
oof,user4,training_2855,emotion,3,user4,A,B,7,7,0.42857142857142855,3,Hurriedly,False
oof,user4,training_2856,emotion,2,user4,C,D,52,89,0.4230769230769231,4,Steadily,False
oof,user4,training_2857,emotion,3,user4,A,A,12,12,0.3333333333333333,4,Calmly,True
oof,user4,training_2858,emotion,3,user4,B,A,8,8,0.375,3,Calmly,False
oof,user4,training_2859,emotion,3,user4,B,C,7,8,0.42857142857142855,3,Calmly,False
oof,user4,training_2860,emotion,3,user4,A,D,13,13,0.3076923076923077,4,Leisurely,False
oof,user4,training_2861,emotion,3,user4,C,C,6,6,0.3333333333333333,3,Leisurely,True
oof,user4,training_2862,emotion,3,user4,C,A,7,7,0.42857142857142855,3,Steadily,False
oof,user4,training_2863,emotion,2,user4,C,A,21,36,0.5714285714285714,3,Hurriedly,False
oof,user4,training_2864,emotion,2,user4,D,B,18,33,0.5555555555555556,3,Hurriedly,False
oof,user4,training_2865,emotion,2,user4,C,C,19,32,0.5789473684210527,3,Hurriedly,True
oof,user4,training_2866,emotion,2,user4,A,C,4,18,1.0,1,Hastily,False
oof,user4,training_2867,emotion,2,user4,B,D,2,13,1.0,1,Hastily,False
oof,user4,training_2868,emotion,2,user4,D,D,4,19,0.5,3,Hastily,True
oof,user4,training_2869,emotion,3,user4,D,C,11,11,0.36363636363636365,4,Calmly,False
oof,user4,training_2870,emotion,3,user4,D,A,4,4,0.5,3,Hurriedly,False
oof,user4,training_2871,emotion,3,user4,C,D,6,6,0.3333333333333333,3,Slowly,False
oof,user4,training_3553,single,3,user4,C,C,2,3,1.0,1,stirring a drink,True
oof,user4,training_3554,single,3,user4,A,C,1,2,1.0,1,drinking water,False
oof,user4,training_3560,single,3,user4,B,A,4,4,0.75,2,doing squats,False
oof,user4,training_3633,single,3,user4,C,C,1,3,1.0,1,writing,True
oof,user4,training_3659,single,3,user4,A,A,2,2,1.0,1,checking the time,True
oof,user4,training_3660,single,2,user4,B,C,28,84,0.35714285714285715,3,taking their body temperature,False
oof,user4,training_3670,single,3,user4,A,A,4,8,0.5,2,reading documents,True
oof,user4,training_3678,single,3,user4,C,B,4,5,0.75,2,opening the cabinet,False
oof,user4,training_3695,single,3,user4,A,A,6,8,0.8333333333333334,2,using a smartphone,True
oof,user4,training_3725,single,3,user4,B,C,1,4,1.0,1,taking off their clothes,False
oof,user4,training_3726,single,3,user4,A,C,2,2,0.5,2,wiping a bowl,False
oof,user4,training_3735,single,3,user4,C,A,4,4,0.5,3,using a smartphone,False
oof,user4,training_3763,single,3,user4,B,C,2,5,0.5,2,writing,False
oof,user4,training_3764,single,3,user4,B,B,5,7,0.6,2,doing jumping jacks,True
oof,user4,training_3825,single,3,user4,B,B,4,6,0.75,2,walking,True
oof,user4,training_3861,single,3,user4,C,A,6,6,0.5,3,using a smartphone,False
oof,user4,training_3904,single,3,user4,B,A,2,3,0.5,2,walking,False
oof,user4,training_3925,single,3,user4,C,A,13,15,0.46153846153846156,3,folding clothes,False
oof,user4,training_3943,single,3,user4,B,A,6,7,0.8333333333333334,2,washing their face,False
oof,user4,training_4034,object_interaction,3,user4,D,D,13,22,1.0,1,a phone,True
oof,user4,training_4035,object_interaction,3,user4,B,B,21,21,0.5238095238095238,3,a phone,True
oof,user4,training_4036,object_interaction,3,user4,A,A,21,23,0.5238095238095238,2,a phone,True
