split,fold,block_id,block_size,candidate_rank,candidate_score,candidate_pool,candidate_cardinality,is_selected
oof,0,f0b001,3,156,21.336624711987376,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Playing games||Turning a page||Using a phone||Watching TV||Wiping surface,9,0
oof,0,f0b001,3,157,20.714798985554978,Grabbing utensils||Mopping||Peeling fruit||Playing games||Turning a page||Using a phone||Walking||Watching TV||Wiping surface,9,0
oof,0,f0b001,3,158,15.621397244855132,Checking body temperature||Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,159,15.621397244855132,Checking body temperature||Folding clothes||Listening to the music with headphones||Massaging oneself||Pouring||Stirring||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,160,15.073431485660478,Checking body temperature||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,161,15.073431485660478,Checking body temperature||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Turning a page||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,162,15.073431485660478,Checking body temperature||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Stirring||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,163,15.073431485660478,Checking body temperature||Listening to the music with headphones||Massaging oneself||Pouring||Stirring||Turning a page||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,164,14.6723816235357,Checking body temperature||Folding clothes||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,165,14.6723816235357,Checking body temperature||Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,166,14.6723816235357,Checking body temperature||Folding clothes||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Stirring||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,167,14.6723816235357,Checking body temperature||Folding clothes||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,168,14.432947703179927,Checking body temperature||Grabbing utensils||Lying down||Mopping||Turning a page||Using a phone||Walking||Watching TV||Wiping surface,9,0
oof,0,f0b001,3,169,14.432947703179927,Checking body temperature||Lying down||Mopping||Peeling fruit||Turning a page||Using a phone||Walking||Watching TV||Wiping surface,9,0
oof,0,f0b001,3,170,14.230726269453008,Checking body temperature||Folding clothes||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Turning a page||Typing on a keyboard,9,0
oof,0,f0b001,3,171,14.230726269453008,Checking body temperature||Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Turning a page||Typing on a keyboard,9,0
oof,0,f0b001,3,172,14.230726269453008,Checking body temperature||Folding clothes||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Stirring||Turning a page||Typing on a keyboard,9,0
oof,0,f0b001,3,173,14.230726269453008,Checking body temperature||Folding clothes||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Turning a page||Typing on a keyboard,9,0
oof,0,f0b001,3,174,14.124415864341046,Checking body temperature||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,175,14.124415864341046,Checking body temperature||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,176,14.124415864341046,Checking body temperature||Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,177,14.124415864341046,Checking body temperature||Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,178,14.124415864341046,Checking body temperature||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Stirring||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,179,14.124415864341046,Checking body temperature||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Stirring||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,180,14.124415864341046,Checking body temperature||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Stirring||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,181,14.124415864341046,Checking body temperature||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,182,13.682760510258355,Checking body temperature||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Turning a page||Typing on a keyboard,9,0
oof,0,f0b001,3,183,13.682760510258355,Checking body temperature||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Turning a page||Typing on a keyboard||Undressing,9,0
oof,0,f0b001,3,184,13.682760510258355,Checking body temperature||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Stirring||Turning a page||Typing on a keyboard,9,0
oof,0,f0b001,3,185,13.682760510258355,Checking body temperature||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Stirring||Turning a page||Typing on a keyboard||Undressing,9,0
oof,0,f0b001,3,186,13.60890054302061,Folding clothes||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,187,13.60890054302061,Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,188,13.60890054302061,Folding clothes||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Stirring||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,189,13.60890054302061,Folding clothes||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,190,13.483932081860495,Checking body temperature||Grabbing utensils||Lying down||Mopping||Peeling fruit||Using a phone||Walking||Watching TV||Wiping surface,9,0
oof,0,f0b001,3,191,13.281710648133576,Checking body temperature||Folding clothes||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Typing on a keyboard,9,0
oof,0,f0b001,3,192,13.281710648133576,Checking body temperature||Folding clothes||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Typing on a keyboard,9,0
oof,0,f0b001,3,193,13.060934783825957,Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,194,13.060934783825957,Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Turning a page||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,195,13.060934783825957,Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,196,13.060934783825957,Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Turning a page||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,197,13.060934783825957,Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Stirring||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,198,13.060934783825957,Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Stirring||Turning a page||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,199,13.060934783825957,Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Stirring||Turning a page||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,200,13.060934783825957,Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Turning a page||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,201,13.04227672777779,Checking body temperature||Grabbing utensils||Lying down||Mopping||Peeling fruit||Turning a page||Using a phone||Watching TV||Wiping surface,9,0
oof,0,f0b001,3,202,12.733744888938922,Checking body temperature||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Typing on a keyboard,9,0
oof,0,f0b001,3,203,12.733744888938922,Checking body temperature||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Typing on a keyboard||Undressing,9,0
oof,0,f0b001,3,204,12.733744888938922,Checking body temperature||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Stirring||Typing on a keyboard,9,0
oof,0,f0b001,3,205,12.733744888938922,Checking body temperature||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Typing on a keyboard||Undressing,9,0
oof,0,f0b001,3,206,12.659884921701178,Folding clothes||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,207,12.659884921701178,Folding clothes||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,208,12.420451001345405,Grabbing utensils||Lying down||Mopping||Peeling fruit||Turning a page||Using a phone||Walking||Watching TV||Wiping surface,9,0
oof,0,f0b001,3,209,12.218229567618486,Folding clothes||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Turning a page||Typing on a keyboard,9,0
oof,0,f0b001,3,210,12.21822956761848,Folding clothes||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Turning a page||Typing on a keyboard,9,0
oof,0,f0b001,3,211,12.111919162506524,Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,212,12.111919162506524,Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,213,12.111919162506524,Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Stirring||Typing on a keyboard||Walking,9,0
oof,0,f0b001,3,214,12.111919162506524,Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Typing on a keyboard||Undressing||Walking,9,0
oof,0,f0b001,3,215,11.670263808423833,Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Turning a page||Typing on a keyboard,9,0
oof,0,f0b001,3,216,11.670263808423833,Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Turning a page||Typing on a keyboard||Undressing,9,0
oof,0,f0b001,3,217,11.670263808423826,Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Stirring||Turning a page||Typing on a keyboard,9,0
oof,0,f0b001,3,218,11.670263808423826,Grabbing utensils||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Turning a page||Typing on a keyboard||Undressing,9,0
oof,0,f0b001,3,219,10.7272956873895,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Playing games||Turning a page||Using a phone||Walking||Watching TV||Wiping surface,10,0
oof,0,f0b001,3,220,3.6213972448551317,Checking body temperature||Folding clothes||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Turning a page||Typing on a keyboard||Walking,10,0
oof,0,f0b001,3,221,3.6213972448551317,Checking body temperature||Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Turning a page||Typing on a keyboard||Walking,10,0
oof,0,f0b001,3,222,3.6213972448551317,Checking body temperature||Folding clothes||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Stirring||Turning a page||Typing on a keyboard||Walking,10,0
oof,0,f0b001,3,223,3.6213972448551317,Checking body temperature||Folding clothes||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Stirring||Turning a page||Typing on a keyboard||Walking,10,0
oof,0,f0b001,3,224,3.0734314856604783,Checking body temperature||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Turning a page||Typing on a keyboard||Walking,10,0
oof,0,f0b001,3,225,3.0734314856604783,Checking body temperature||Getting dressed||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Turning a page||Typing on a keyboard||Undressing||Walking,10,0
oof,0,f0b001,3,226,3.0734314856604783,Checking body temperature||Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Standing up||Turning a page||Typing on a keyboard||Walking,10,0
oof,0,f0b001,3,227,3.0734314856604783,Checking body temperature||Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Pouring||Turning a page||Typing on a keyboard||Undressing||Walking,10,0
oof,0,f0b001,3,228,3.0734314856604783,Checking body temperature||Grabbing utensils||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Stirring||Turning a page||Typing on a keyboard||Walking,10,0
