split,fold,block_id,qa_id,user,trial_key,source,category,block_size,block_regime,action,action_identity,option_letters,action_in_this_multi_options,ground_truth_answer,champion_answer,best_x_answer,champion_multi_correct,ground_truth_pool_member,ground_truth_multi_member,champion_pool_member,champion_multi_member,pool_omission,false_negative_action,spurious_action,selected_session_pool,selected_pool_cardinality,selected_pool_score,best_pool_containing_action,best_pool_containing_action_rank,best_pool_containing_action_score,selected_minus_best_x_score,best_x_pool_cardinality,best_x_added_actions,best_x_removed_actions,displaced_action,best_x_multi_correct,best_x_would_change_question,napp,napp_frac,n_single,n_multi,n_comb,n_seq,forced,candidate_universe_size,block_question_count,co_max,co_mean,co_n,dense_skel_imu_probability_max,dense_skel_imu_probability_mean,dense_skel_imu_probability_topk,dense_skel_imu_probability_fraction,dense_skel_imu_logit_max,dense_dino_probability_max,pool_logodds,pool_probability,train_action_session_count,train_action_session_rate,sibling_count,sibling_gt_action_count,sibling_pred_multi_action_count,sibling_pred_action_count,sibling_pred_single_action_count,sibling_pred_combination_action_count,sibling_pred_sequence_action_count,harn_child_pred_support_count,harn_child_gt_support_count,parent_session_pool_support,block_conformance,block_intersection_size,candidate_pool_count,enumeration_status,skeleton_available,physical_features_available,imu_available,dense_logits_available,dino_video_available,dino_dense_available,action_oof_reliability_n,action_oof_precision_at_0p5,action_oof_brier
oof,0,f0b000,training_0937,user4,3-2,HAU,multi,2,pair,Writing,18_Write,,0,ABC,ABC,ABC,1,0,0,0,0,0,0,0,Jumping jacks||Running||Standing up||Stretching||Taking a selfie||Using a phone,6,58.74102162405429,Jumping jacks||Running||Standing up||Stretching||Taking a selfie||Using a phone||Writing,4.0,49.09884568205574,9.642175941998552,7.0,Writing,,,1,0,2.0,0.25,0,0,2,0,0,18,8,1.1805525301178377,0.12647470852512643,6,0.00013688303286991347,3.3448203325275353e-06,5.3214912249913775e-05,0.0,-8.239579200744629,2.0050650278895838e-05,-4.821087970999277,0.00799360290519464,13,0.06190476190476191,1,0,0,0,0,0,0,0,0,0,1,3,32,enumerated,0,1,0,1,1,1,84,1.0,0.022149730522207086
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Checking body temperature,39_Take_body_temperature,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Checking body temperature||Listening to the music with headphones||Using a phone,2.0,106.84531842976507,9.987503298165478,3.0,Checking body temperature,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,21,9,0.3149055310624373,-0.04921371912317038,2,0.0026207864118207775,9.779307336713305e-05,0.0018979851581481476,0.0,-5.187014579772949,1.4898279687258762e-05,-4.993751649082738,0.006734518614378396,16,0.0761904761904762,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,77,1.0,0.005525273703256491
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Folding clothes,16_Fold_clothes,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard,42.0,47.269213946299054,69.5636077816315,6.0,Folding clothes||Getting dressed||Massaging oneself||Pouring||Typing on a keyboard,Using a phone,Using a phone,1,0,2.0,0.2222222222222222,1,1,0,0,0,21,9,1.2464637350673808,1.1377572967647684,2,6.883283731440314e-06,5.237084601305021e-07,5.389709392440115e-06,0.0,-11.619609832763672,1.4018558219015224e-08,-5.726017120402673,0.003249442441734798,6,0.02857142857142857,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,69,1.0,0.007572303352501665
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Getting dressed,5_Put_on_clothes,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard,42.0,47.269213946299054,69.5636077816315,6.0,Folding clothes||Getting dressed||Massaging oneself||Pouring||Typing on a keyboard,Using a phone,Using a phone,1,0,1.0,0.1111111111111111,1,0,0,0,0,21,9,-3.295836866004329,-3.295836866004329,2,1.1729778342279523e-06,9.718431177567857e-08,1.0323755704561452e-06,0.0,-13.11440372467041,9.648235399189225e-07,-6.0,0.0024726231566347743,13,0.06190476190476191,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,82,1.0,1.2781910378517209e-05
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Grabbing utensils,8_Take_and_use_tableware,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Grabbing utensils||Listening to the music with headphones||Using a phone,5.0,104.83282172793055,12.0,3.0,Grabbing utensils,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,21,9,0.11754609690394227,-0.2465731532816654,2,1.931528510924961e-05,5.851197678024896e-07,1.3341787067641265e-05,0.0,-9.979154586791992,6.86226011887519e-08,-6.0,0.0024726231566347743,33,0.15714285714285714,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,92,0.9,0.08285234962211456
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Listening to the music with headphones,23_Listen_to_music_with_headphones,B,1,B,B,B,1,1,1,1,1,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Listening to the music with headphones||Using a phone,1.0,116.83282172793055,0.0,2.0,,,,1,0,9.0,1.0,1,2,6,0,0,21,9,1.2346988934877945,1.2346988934877945,2,8.641141513570411e-06,4.7324064779849604e-07,6.570568633912718e-06,0.0,-11.135497093200684,1.778928110849977e-05,5.376028661653353,0.9953951452492358,28,0.13333333333333333,2,2,1,2,0,2,0,0,0,1,1,3,556,enumerated,0,1,0,1,1,1,93,1.0,0.0009093029731184854
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Lying down,33_Lie_down,,0,B,B,A,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Lying down||Mopping||Using a phone||Watching TV||Wiping surface,34.0,58.080764404623835,58.752057323306715,5.0,Lying down||Mopping||Watching TV||Wiping surface,Listening to the music with headphones,Listening to the music with headphones,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,0.4585059999945432,-1.3384941079673032,2,0.18751586760793412,0.021170259207413337,0.1762489021297485,0.0,-1.5301814079284668,0.12740683342729295,-6.0,0.0024726231566347743,11,0.05238095238095238,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,101,1.0,2.8771974121023397e-05
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Massaging oneself,38_Massage_oneself,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard,42.0,47.269213946299054,69.5636077816315,6.0,Folding clothes||Getting dressed||Massaging oneself||Pouring||Typing on a keyboard,Using a phone,Using a phone,1,0,2.0,0.2222222222222222,0,0,2,0,0,21,9,0.05021297683535521,-0.31390627335025256,2,0.00017643146046404063,1.0193473341767153e-05,0.00015871372961555607,0.0,-8.217595100402832,4.0211562056326397e-10,-6.0,0.0024726231566347743,21,0.1,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,69,1.0,0.0007340279005031285
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Mopping,13_Mop_the_floor,,0,B,B,AD,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Mopping||Playing games||Using a phone||Watching TV||Wiping surface,32.0,66.37511238883343,50.45770933909712,5.0,Mopping||Playing games||Watching TV||Wiping surface,Listening to the music with headphones,Listening to the music with headphones,0,1,2.0,0.2222222222222222,0,0,2,0,0,21,9,0.3751243910554923,-1.5901118352169605,2,0.001126268080302647,4.2054692945458413e-05,0.0009005743470172292,0.0,-6.120553970336914,3.9648069300060996e-06,-6.0,0.0024726231566347743,17,0.08095238095238096,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,54,1.0,9.660501273701425e-06
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Peeling fruit,11_Peel_fruits,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Listening to the music with headphones||Peeling fruit||Using a phone,6.0,104.83282172793055,12.0,3.0,Peeling fruit,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,21,9,-0.36297417736671955,-0.7270934275523273,2,0.00012963565443767169,1.2242207356385945e-05,0.00012507716570066155,0.0,-7.985860347747803,1.2231308530492274e-09,-6.0,0.0024726231566347743,32,0.1523809523809524,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,95,1.0,0.02024805352556408
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Playing games,26_Play_games,D,1,B,B,AD,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Mopping||Playing games||Using a phone||Watching TV||Wiping surface,32.0,66.37511238883343,50.45770933909712,5.0,Mopping||Playing games||Watching TV||Wiping surface,Listening to the music with headphones,Listening to the music with headphones,0,1,2.0,0.2222222222222222,1,1,0,0,0,21,9,0.5631766225584318,0.5036469425504376,2,0.9971843872751508,0.18883938502982403,0.9940752993736948,0.6896551724137931,-0.0021734442561864853,0.022929967780198367,-1.8528260078952103,0.1355414326223956,14,0.06666666666666667,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,76,0.5,0.027840293222520154
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Pouring,9_Pour_drinks,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard,42.0,47.269213946299054,69.5636077816315,6.0,Folding clothes||Getting dressed||Massaging oneself||Pouring||Typing on a keyboard,Using a phone,Using a phone,1,0,2.0,0.2222222222222222,0,0,2,0,0,21,9,0.05955883925359285,-0.30456041093201486,2,0.06251743089939867,0.0068942046214515345,0.05695959518530539,0.0,-2.0312137603759766,5.875407842787743e-07,-6.0,0.0024726231566347743,35,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,92,0.8928571428571429,0.014812644199477676
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Standing up,32_Stand_up,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Standing up||Typing on a keyboard||Walking,66.0,36.111919162506524,80.72090256542403,7.0,Getting dressed||Massaging oneself||Pouring||Standing up||Typing on a keyboard||Walking,Using a phone,Using a phone,1,0,1.0,0.1111111111111111,1,0,0,0,0,21,9,0.9675613502676459,0.6869691424136213,2,0.0007004294685819852,1.4669999219297532e-05,0.00044162198024163705,0.0,-5.915334701538086,7.892916853182084e-06,-6.0,0.0024726231566347743,31,0.14761904761904762,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,90,1.0,0.01881042871806003
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Stirring,10_Stir_drinks,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Folding clothes||Listening to the music with headphones||Massaging oneself||Pouring||Stirring||Typing on a keyboard,43.0,47.26921394629904,69.5636077816315,6.0,Folding clothes||Massaging oneself||Pouring||Stirring||Typing on a keyboard,Using a phone,Using a phone,1,0,1.0,0.1111111111111111,1,0,0,0,0,21,9,-0.39327952686204853,-0.5019859651646608,2,0.0024755088213299,0.00031009320846351295,0.00243372055036681,0.0,-5.143465518951416,7.46091100012336e-09,-6.0,0.0024726231566347743,33,0.15714285714285714,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,64,1.0,0.03541605315369219
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Turning a page,22_Turn_pages,C,1,B,B,BC,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Listening to the music with headphones||Turning a page||Using a phone,4.0,105.78183734924998,11.050984378680567,3.0,Turning a page,,,0,1,1.0,0.1111111111111111,0,1,0,0,0,21,9,0.7188959301583167,0.43337368827879386,2,0.00015073178448281915,1.6376760003940325e-05,0.00012930875845995615,0.0,-8.061809539794922,7.767222184286635e-06,-5.525492189340284,0.003968098834553292,19,0.09047619047619047,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,82,1.0,0.0002914361069073019
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Typing on a keyboard,17_Tap_the_keyboard,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard,42.0,47.269213946299054,69.5636077816315,6.0,Folding clothes||Getting dressed||Massaging oneself||Pouring||Typing on a keyboard,Using a phone,Using a phone,1,0,2.0,0.2222222222222222,0,0,2,0,0,21,9,0.4906372781773363,0.2051150362978136,2,0.7434796009744915,0.09188617477536697,0.723029337823391,0.42528735632183906,-0.11141535639762878,0.0003529935867326068,-5.055786770413075,0.006332001474878385,24,0.11428571428571428,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,87,1.0,0.032701831334482075
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Undressing,3_Take_off_clothes,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard||Undressing||Walking,67.0,36.111919162506524,80.72090256542403,7.0,Getting dressed||Massaging oneself||Pouring||Typing on a keyboard||Undressing||Walking,Using a phone,Using a phone,1,0,1.0,0.1111111111111111,1,0,0,0,0,21,9,-3.044522437723423,-3.044522437723423,2,0.0006219732916049127,3.922144919520363e-05,0.0004968187354929146,0.0,-6.952976226806641,0.0002886031080769109,-6.0,0.0024726231566347743,10,0.047619047619047616,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,75,1.0,0.0017173688791943741
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Using a phone,24_Use_a_mobile_phone,,0,B,B,B,1,1,0,1,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Listening to the music with headphones||Using a phone,1.0,116.83282172793055,0.0,2.0,,,,1,0,10.0,1.1111111111111112,2,2,6,0,0,21,9,1.2536747949468003,1.2536747949468003,2,0.0007760856949192072,3.826654737006076e-05,0.0006198838607469086,0.0,-6.622787952423096,0.00047354046754272925,6.0,0.9975273768433653,13,0.06190476190476191,2,2,2,2,2,2,0,0,0,1,1,3,556,enumerated,0,1,0,1,1,1,77,1.0,0.0013396959989514469
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Walking,36_Walk,,0,B,B,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Listening to the music with headphones||Using a phone||Walking,3.0,106.22349270333268,10.60932902459787,3.0,Walking,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,21,9,0.26816805321074755,0.20950334418662642,2,0.0005379873909987509,4.722955362888893e-05,0.000513847460803975,0.0,-7.088690757751465,5.461841315731623e-06,-5.3046645122989355,0.004943802161635311,109,0.5190476190476191,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,109,1.0,0.0251980556306811
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Watching TV,25_Watch_TV,,0,B,B,AD,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Mopping||Playing games||Using a phone||Watching TV||Wiping surface,32.0,66.37511238883343,50.45770933909712,5.0,Mopping||Playing games||Watching TV||Wiping surface,Listening to the music with headphones,Listening to the music with headphones,0,1,2.0,0.2222222222222222,0,0,2,0,0,21,9,0.8859500148214826,-0.6556372812573685,2,1.3251481375066631e-05,6.815191846192196e-07,1.1871384252853681e-05,0.0,-10.943264961242676,6.61931413300668e-06,-6.0,0.0024726231566347743,4,0.01904761904761905,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,78,1.0,1.0174965786220131e-05
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Wiping surface,15_Wipe_windows_and_tables,A,1,B,B,AD,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Mopping||Playing games||Using a phone||Watching TV||Wiping surface,32.0,66.37511238883343,50.45770933909712,5.0,Mopping||Playing games||Watching TV||Wiping surface,Listening to the music with headphones,Listening to the music with headphones,0,1,3.0,0.3333333333333333,0,1,2,0,0,21,9,0.4441172625424435,-1.4615892837220152,2,0.0032338359991886784,0.0002280845291367288,0.002870258073588567,0.0,-5.229532241821289,1.6507745519740116e-07,-6.0,0.0024726231566347743,14,0.06666666666666667,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,68,1.0,0.0023668571917329724
oof,0,f0b001,training_1029,user6,5-1,HAU,multi,3,triple,Writing,18_Write,,0,B,B,A,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Checking body temperature||Folding clothes||Massaging oneself||Mopping||Pouring||Typing on a keyboard||Watching TV||Wiping surface||Writing,251.0,-7.466856308861686,124.29967803679224,9.0,Checking body temperature||Folding clothes||Massaging oneself||Mopping||Pouring||Typing on a keyboard||Watching TV||Wiping surface||Writing,Listening to the music with headphones||Using a phone,Listening to the music with headphones||Using a phone,0,1,2.0,0.2222222222222222,2,0,0,0,0,21,9,0.885950014821483,0.7007631206730358,2,0.09940713005406515,0.007335889977236353,0.09023216643503733,0.0,-1.9993963241577148,0.0022852933034300804,-4.998254816844276,0.0067044629948208685,13,0.06190476190476191,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,84,1.0,0.022149730522207086
oof,0,f0b001,training_1030,user6,5-1,HAU,multi,3,triple,Checking body temperature,39_Take_body_temperature,D,1,AB,AB,ABD,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Checking body temperature||Listening to the music with headphones||Using a phone,2.0,106.84531842976507,9.987503298165478,3.0,Checking body temperature,,,0,1,1.0,0.1111111111111111,0,1,0,0,0,21,9,0.3149055310624373,-0.04921371912317038,2,0.0026207864118207775,9.779307336713305e-05,0.0018979851581481476,0.0,-5.187014579772949,1.1145272799899838e-08,-4.993751649082738,0.006734518614378396,16,0.0761904761904762,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,77,1.0,0.005525273703256491
oof,0,f0b001,training_1030,user6,5-1,HAU,multi,3,triple,Folding clothes,16_Fold_clothes,,0,AB,AB,A,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard,42.0,47.269213946299054,69.5636077816315,6.0,Folding clothes||Getting dressed||Massaging oneself||Pouring||Typing on a keyboard,Using a phone,Using a phone,0,1,2.0,0.2222222222222222,1,1,0,0,0,21,9,1.2464637350673808,1.1377572967647684,2,6.883283731440314e-06,5.237084601305021e-07,5.389709392440115e-06,0.0,-11.619609832763672,4.421391245809251e-05,-5.726017120402673,0.003249442441734798,6,0.02857142857142857,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,69,1.0,0.007572303352501665
oof,0,f0b001,training_1030,user6,5-1,HAU,multi,3,triple,Getting dressed,5_Put_on_clothes,,0,AB,AB,A,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard,42.0,47.269213946299054,69.5636077816315,6.0,Folding clothes||Getting dressed||Massaging oneself||Pouring||Typing on a keyboard,Using a phone,Using a phone,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,-3.295836866004329,-3.295836866004329,2,1.1729778342279523e-06,9.718431177567857e-08,1.0323755704561452e-06,0.0,-13.11440372467041,1.0849144376529855e-08,-6.0,0.0024726231566347743,13,0.06190476190476191,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,82,1.0,1.2781910378517209e-05
oof,0,f0b001,training_1030,user6,5-1,HAU,multi,3,triple,Grabbing utensils,8_Take_and_use_tableware,,0,AB,AB,AB,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Grabbing utensils||Listening to the music with headphones||Using a phone,5.0,104.83282172793055,12.0,3.0,Grabbing utensils,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,21,9,0.11754609690394227,-0.2465731532816654,2,1.931528510924961e-05,5.851197678024896e-07,1.3341787067641265e-05,0.0,-9.979154586791992,1.7557933266029326e-06,-6.0,0.0024726231566347743,33,0.15714285714285714,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,92,0.9,0.08285234962211456
oof,0,f0b001,training_1030,user6,5-1,HAU,multi,3,triple,Listening to the music with headphones,23_Listen_to_music_with_headphones,A,1,AB,AB,AB,1,1,1,1,1,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Listening to the music with headphones||Using a phone,1.0,116.83282172793055,0.0,2.0,,,,1,0,9.0,1.0,1,2,6,0,0,21,9,1.2346988934877945,1.2346988934877945,2,8.641141513570411e-06,4.7324064779849604e-07,6.570568633912718e-06,0.0,-11.135497093200684,4.6597341858094813e-07,5.376028661653353,0.9953951452492358,28,0.13333333333333333,2,2,1,2,1,2,0,0,0,1,1,3,556,enumerated,0,1,0,1,1,1,93,1.0,0.0009093029731184854
oof,0,f0b001,training_1030,user6,5-1,HAU,multi,3,triple,Lying down,33_Lie_down,,0,AB,AB,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Lying down||Mopping||Using a phone||Watching TV||Wiping surface,34.0,58.080764404623835,58.752057323306715,5.0,Lying down||Mopping||Watching TV||Wiping surface,Listening to the music with headphones,Listening to the music with headphones,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,0.4585059999945432,-1.3384941079673032,2,0.18751586760793412,0.021170259207413337,0.1762489021297485,0.0,-1.5301814079284668,4.5164990833005235e-07,-6.0,0.0024726231566347743,11,0.05238095238095238,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,101,1.0,2.8771974121023397e-05
oof,0,f0b001,training_1030,user6,5-1,HAU,multi,3,triple,Massaging oneself,38_Massage_oneself,,0,AB,AB,A,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Folding clothes||Getting dressed||Listening to the music with headphones||Massaging oneself||Pouring||Typing on a keyboard,42.0,47.269213946299054,69.5636077816315,6.0,Folding clothes||Getting dressed||Massaging oneself||Pouring||Typing on a keyboard,Using a phone,Using a phone,0,1,2.0,0.2222222222222222,0,0,2,0,0,21,9,0.05021297683535521,-0.31390627335025256,2,0.00017643146046404063,1.0193473341767153e-05,0.00015871372961555607,0.0,-8.217595100402832,3.161540511038246e-06,-6.0,0.0024726231566347743,21,0.1,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,69,1.0,0.0007340279005031285
oof,0,f0b001,training_1030,user6,5-1,HAU,multi,3,triple,Mopping,13_Mop_the_floor,,0,AB,AB,B,1,0,0,0,0,0,0,0,Listening to the music with headphones||Using a phone,2,116.83282172793055,Mopping||Playing games||Using a phone||Watching TV||Wiping surface,32.0,66.37511238883343,50.45770933909712,5.0,Mopping||Playing games||Watching TV||Wiping surface,Listening to the music with headphones,Listening to the music with headphones,0,1,2.0,0.2222222222222222,0,0,2,0,0,21,9,0.3751243910554923,-1.5901118352169605,2,0.001126268080302647,4.2054692945458413e-05,0.0009005743470172292,0.0,-6.120553970336914,7.616074953238032e-10,-6.0,0.0024726231566347743,17,0.08095238095238096,2,0,0,0,0,0,0,0,0,0,1,3,556,enumerated,0,1,0,1,1,1,54,1.0,9.660501273701425e-06
